2025-03-06 23:59:01,422 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-06 23:59:08,241 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-06 23:59:18,400 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-06 23:59:18,400 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-06 23:59:21,221 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-06 23:59:21,223 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-06 23:59:21,224 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-06 23:59:23,020 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-06 23:59:23,351 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-06 23:59:23,351 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-06 23:59:26,664 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-06 23:59:26,667 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-06 23:59:26,667 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-06 23:59:28,663 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-06 23:59:28,666 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-06 23:59:28,666 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-06 23:59:30,123 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-06 23:59:30,383 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-06 23:59:30,384 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-06 23:59:32,730 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-06 23:59:35,645 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-06 23:59:35,646 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:01:18,113 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:01:28,207 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:01:28,208 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:01:31,920 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:01:31,923 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:01:31,923 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:01:33,256 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:01:33,587 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:01:33,588 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:01:38,845 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:01:38,849 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:01:38,849 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:01:41,915 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:01:41,919 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:01:41,920 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:01:43,016 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:01:43,239 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:01:43,239 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:01:44,687 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:01:47,534 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:01:47,535 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:02:43,560 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:02:43,564 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:02:43,564 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:02:46,830 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:02:46,833 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:02:46,833 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:02:47,228 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:02:47,233 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:02:47,233 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:02:47,603 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:02:47,605 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:02:47,606 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:02:48,007 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:02:48,343 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:02:48,343 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:02:49,154 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:02:52,056 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:02:52,057 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:03:13,751 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:03:13,753 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:03:13,753 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:03:19,472 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:03:20,471 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
